Index,Name,Area,Review_Date,Rating_attribute,Rating(Out of 10),Review_Text,Review_Year,Review_Month,Cleaned_Review_Text,tokenized_review,sent_token_length,Sentiment_Label,Sentiment_Score
3438,Hotel Raj Hans Dx,"Paharganj, New Delhi",2023-07-01,Bad,1.0,Actually i like nothing there,2023,7,actually like nothing,Actually i like nothing there,5,1 star,0.4995029866695404
3439,Hotel Raj Hans Dx,"Paharganj, New Delhi",2023-07-01,Bad,1.0,Rooms are soo dirty and in rooms there are tobaco on walls its disgusting.,2023,7,room soo dirty room tobaco wall disgusting,Rooms are soo dirty and in rooms there are tobaco on walls its disgusting .,15,1 star,0.7145891785621643
3440,Hotel Raj Hans Dx,"Paharganj, New Delhi",2023-06-01,Very pathetic hotel nd conditions,1.0,Nothing,2023,6,nothing,Nothing,1,1 star,0.5965233445167542
3441,Hotel Sky wood At Airport,"South West, New Delhi",2023-08-01,Happy and safe stay...,10.0,"Friendly staff, good and specious room, clean & unique."" ""Have a good stay in the hotel as the staff service is attentive and responsive.""",2023,8,friendly staff good specious room clean unique good stay hotel staff service attentive responsive,"Friendly staff , good and specious room , clean & unique . "" "" Have a good stay in the hotel as the staff service is attentive and responsive . """,31,4 stars,0.5141507983207703
3442,Hotel Sky wood At Airport,"South West, New Delhi",2023-08-01,Nice stay,10.0,Excellent stay with delicious and quality food. Marvelous and value for money with great food and cleanliness. Staff well trained and cooperative.,2023,8,excellent stay delicious quality food marvelous value money great food cleanliness staff well trained cooperative,Excellent stay with delicious and quality food . Marvelous and value for money with great food and cleanliness . Staff well trained and cooperative .,25,5 stars,0.873286247253418
3443,Hotel Sky wood At Airport,"South West, New Delhi",2023-08-01,Very nice,9.0,Lovely hotel and staff. Breakfast was enjoyable and had a good selection with attentive staff.,2023,8,lovely hotel staff breakfast enjoyable good selection attentive staff,Lovely hotel and staff . Breakfast was enjoyable and had a good selection with attentive staff .,17,4 stars,0.5146248936653137
3444,Hotel Sky wood At Airport,"South West, New Delhi",2023-08-01,Amazing,9.0,Great experience · Excellent Stay · My stay experience was amazing · Excellent stay with delicious and quality food · An exceptional stay ·,2023,8,great experience excellent stay stay experience amazing excellent stay delicious quality food exceptional stay,Great experience · Excellent Stay · My stay experience was amazing · Excellent stay with delicious and quality food · An exceptional stay ·,24,5 stars,0.8580448627471924
3445,Hotel Sky wood At Airport,"South West, New Delhi",2023-08-01,Good,8.0,"The rooms were clean, very comfortable, and the staff was amazing",2023,8,room clean comfortable staff amazing,"The rooms were clean , very comfortable , and the staff was amazing",13,5 stars,0.7160106301307678
3446,Hotel Sky wood At Airport,"South West, New Delhi",2023-08-01,Happy And Safe Stay,10.0,Excellent stay with delicious and quality food. Marvelous and value for money with great food and cleanliness. Staff well trained and cooperative.,2023,8,excellent stay delicious quality food marvelous value money great food cleanliness staff well trained cooperative,Excellent stay with delicious and quality food . Marvelous and value for money with great food and cleanliness . Staff well trained and cooperative .,25,5 stars,0.873286247253418
3447,Hotel Sky wood At Airport,"South West, New Delhi",2023-08-01,Very good,10.0,Location was good,2023,8,location good,Location was good,3,4 stars,0.5011278390884399
3448,Hotel Sky wood At Airport,"South West, New Delhi",2023-08-01,Amazing,10.0,Lovely Food; Location; Amazing Stay; Respectful Staff; High Amenities; Good Services; Stay Was Excellent; Helpful Staff.,2023,8,lovely food location amazing stay respectful staff high amenity good service stay excellent helpful staff,Lovely Food ; Location ; Amazing Stay ; Respectful Staff ; High Amenities ; Good Services ; Stay Was Excellent ; Helpful Staff .,24,5 stars,0.7571596503257751
3449,Hotel Sky wood At Airport,"South West, New Delhi",2023-08-01,Amazing,10.0,Excellent rooms. Very good staff and very gorgeous rooms and the services is very best. Great location and also too good breakfast.,2023,8,excellent room good staff gorgeous room service best great location also good breakfast,Excellent rooms . Very good staff and very gorgeous rooms and the services is very best . Great location and also too good breakfast .,25,5 stars,0.7783619165420532
3450,Hotel Sky wood At Airport,"South West, New Delhi",2023-08-01,Near airport,10.0,"Good location, near to Airport, clean",2023,8,good location near airport clean,"Good location , near to Airport , clean",8,4 stars,0.5386812686920166
3451,Grand Godwin Near NDLS Railway Station- Paharganj,"Paharganj, New Delhi",2023-08-01,Total Value for money,10.0,"Our recent stay at Hotel Grand Godwin was truly exceptional. As two couples traveling from the USA, we were pleasantly surprised by the exceptional service and value for money this hotel offered. Our request for an early morning airport pickup was flawlessly executed, setting the tone for a wonderful stay.
The hotel's commitment to cleanliness and hygiene was evident from the moment we stepped into our rooms. Spacious and well-maintained, the accommodations provided a comfortable haven after a day of exploring. For a quieter experience, we recommend opting for rooms at the back of the property.
A standout feature was the efficient and high-speed WiFi, ensuring seamless connectivity throughout our stay. The on-site Café Brownie emerged as our favorite spot for a rejuvenating cup of coffee, offering a cozy ambiance within the hotel premises.
The buffet breakfast spread was impressive, catering to diverse palates and offering a great start to our mornings. The variety and quality of food left us thoroughly satisfied.
Hotel Grand Godwin exceeded our expectations in every way. It provided a fantastic value for the price, delivering on its promise of cleanliness, comfort, and top-notch service. We highly recommend this hotel to fellow travelers seeking a delightful and hassle-free stay in the heart of the city.",2023,8,recent stay hotel grand godwin truly exceptional two couple traveling usa pleasantly surprised exceptional service value money hotel offered request early morning airport pickup flawlessly executed setting tone wonderful stay hotel commitment cleanliness hygiene evident moment stepped room spacious wellmaintained accommodation provided comfortable day exploring quieter experience recommend opting room back property standout feature efficient highspeed wifi ensuring seamless connectivity throughout stay onsite caf brownie emerged favorite spot rejuvenating cup coffee offering cozy ambiance within hotel premise buffet breakfast spread impressive catering diverse palate offering great start morning variety quality food left u thoroughly satisfied hotel grand godwin exceeded expectation every way provided fantastic value price delivering promise cleanliness comfort topnotch service highly recommend hotel fellow traveler seeking delightful hasslefree stay heart city,"Our recent stay at Hotel Grand Godwin was truly exceptional . As two couples traveling from the USA , we were pleasantly surprised by the exceptional service and value for money this hotel offered . Our request for an early morning airport pickup was flawlessly executed , setting the tone for a wonderful stay . 
 The hotel ' s commitment to cleanliness and hygiene was evident from the moment we stepped into our rooms . Spacious and well - maintained , the accommodations provided a comfortable haven after a day of exploring . For a quieter experience , we recommend opting for rooms at the back of the property . 
 A standout feature was the efficient and high - speed WiFi , ensuring seamless connectivity throughout our stay . The on - site Caf é Brownie emerged as our favorite spot for a rejuvenating cup of coffee , offering a cozy ambiance within the hotel premises . 
 The buffet breakfast spread was impressive , catering to diverse palates and offering a great start to our mornings . The variety and quality of food left us thoroughly satisfied . 
 Hotel Grand Godwin exceeded our expectations in every way . It provided a fantastic value for the price , delivering on its promise of cleanliness , comfort , and top - notch service . We highly recommend this hotel to fellow travelers seeking a delightful and hassle - free stay in the heart of the city .",245,5 stars,0.8392331004142761
3452,Grand Godwin Near NDLS Railway Station- Paharganj,"Paharganj, New Delhi",2023-08-01,Good stay. I enjoyed it.,8.0, · Bathroom is little conjusted,2023,8,bathroom little conjusted,  ·   Bathroom is little conjusted,5,3 stars,0.4160119891166687
3453,Grand Godwin Near NDLS Railway Station- Paharganj,"Paharganj, New Delhi",2023-08-01,Very good,8.0,"The place is great. Friendly and nice help. They organized ower total trip. My husband’s birthday was celebrated with some nice surprises. Some nice food and a birtdaycake with candles. We came here this year again because we where positive about ower earlier India travel in 2018. 
And now looking forward for the coming trip.",2023,8,place great friendly nice help organized ower total trip husband birthday celebrated nice surprise nice food birtdaycake candle came year positive ower earlier india travel looking forward coming trip,"The place is great . Friendly and nice help . They organized ower total trip . My husband ’ s birthday was celebrated with some nice surprises . Some nice food and a birtdaycake with candles . We came here this year again because we where positive about ower earlier India travel in 2018 . 
 And now looking forward for the coming trip .",64,5 stars,0.48749658465385437
